timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
28.86947,-0.02229782,-0.002756234,0.008207309,-0.001049502,0.002572485,-0.001794706
28.91294,0.01109283,0.01276119,0.003092315,-0.005205989,0.009017833,0.003587944
28.95642,0.01207562,0.001906109,-0.005389417,-0.007926797,0.001173736,0.01510006
28.9999,0.007543383,-0.00997806,0.02173033,0.0008514564,-0.003975242,-0.006993731
29.04338,-0.04462994,0.01079725,0.01040727,-0.002335347,-0.002224928,-0.001537757
29.08686,-0.008516747,0.01249365,-0.04442487,0.006806505,0.004681504,-0.01555144
29.13033,-0.04009598,0.01136241,0.006072564,0.0006447015,0.007294853,0.01182893
29.17381,-0.01533667,-0.005863306,0.01096968,0.01432595,0.005326611,0.01090336
29.21729,0.03925389,0.004386872,-0.0008348882,0.0139655,0.009258898,0.0093082
29.26077,-0.008522641,-0.008316174,0.02518428,0.002032892,-0.002080971,0.008678344
29.30425,-0.004294095,0.02161033,0.04635689,0.00233197,0.003189337,-0.007429036
29.34772,-0.01836227,0.02051189,0.001224052,0.006894739,0.004054699,0.01334436
29.3912,0.006401263,6.24574E-05,0.02855036,0.003969165,0.00716175,0.0001315684
29.43468,0.01555378,-0.01841396,-0.04177703,0.01066714,0.01126416,-0.006460557
29.47816,0.02819389,0.006002914,0.01307997,0.007794931,-0.007261999,0.005468942
29.52164,-0.04608567,0.02876644,0.02376983,-0.002967757,0.0007106015,0.007585379
29.56511,-0.009069475,-0.005606157,0.02459162,0.0009855666,-0.0002952364,-0.007889723
29.60859,-0.003155913,-0.01062639,-0.02484476,0.01380505,-0.004322749,-0.009839037
29.65207,-0.007780091,0.002739242,0.01204909,0.006144372,-0.003049724,-0.001697384
29.69555,0.01260991,0.01473097,-0.0177172,0.001362443,-5.633688E-06,-0.0007055672
29.73903,0.02433515,-0.009805958,0.005510307,-0.004362955,0.003668352,0.0006151898
29.78251,0.02364229,-0.01266974,-0.03003952,0.01313363,-0.007480617,-0.01094408
29.82598,-0.03478403,-0.0003485956,-0.01731357,0.003574205,0.004789941,0.003361191
29.86946,0.006309979,-0.03023524,-0.01662107,0.00267414,0.007297175,-0.004373033
29.91294,0.01174693,0.02202827,-0.02345888,-0.002318361,0.0005199871,0.003154327
29.95642,0.04399351,-0.03349635,-0.01953438,-0.0005893302,-0.008498213,-0.0009319079
29.9999,-0.04242913,-0.0004145263,-0.04138285,0.0008810775,0.005613686,-0.006870302
30.04337,-0.01183516,-0.02158364,-0.02537894,0.003600864,-0.001950238,-0.008879171
30.08685,-0.01077914,-0.009690973,0.01276619,0.001985089,0.003940185,-0.003475736
30.13033,0.03208332,-0.009432753,-0.001568858,-0.005567878,-0.001290844,9.974879E-05
30.17381,0.0215747,-0.01288522,0.01613643,0.001317236,-0.003266198,-0.0007460163
30.21729,0.01582662,-0.002649322,0.0180169,0.005527581,-0.007151271,0.00661988
30.26076,-0.01382897,0.001414902,0.01448144,-0.01105436,0.001784208,0.003437999
30.30424,-0.04491113,-0.01416048,-0.005371673,-0.002255357,-0.01006126,-0.006267369
30.34772,0.004983468,0.0001884437,-0.01394611,0.0010997,7.660033E-05,-0.0004640365
30.3912,0.0005652602,0.003584143,0.01938807,0.008359697,-0.001553452,-0.002127012
30.43468,-0.004097966,-0.02519676,0.0330443,-0.0003287891,-2.639247E-05,0.002236024
30.47815,0.00560895,0.02479408,0.00556769,-0.004781154,-0.0001581699,-0.01589983
30.52163,-0.002415467,0.005678687,-0.02245105,0.004056007,0.0007529358,0.006941622
30.56511,-0.0001092746,0.0580471,-0.01947825,0.0009802418,-0.002212346,0.01115459
30.60859,0.01888888,-0.01895366,-0.01158399,-0.002364923,0.006038721,0.008240203
30.65207,-0.02369516,0.01151993,0.004056365,0.006263328,-0.001290292,-0.001833658
30.69554,-0.002766457,-0.000649012,0.0176012,-0.001297362,0.01377235,-0.009703139
30.73902,-0.002804932,0.01241907,-0.00812624,-0.003486978,-0.005140015,0.00419299
30.7825,0.02980796,-0.01164061,-0.008600538,0.001871319,-0.005571175,0.005694395
30.82598,-0.01456832,-0.02778328,-0.0218686,0.004539178,0.00501878,0.003114157
30.86946,0.005374765,0.01374409,0.002972672,0.01311275,0.0005517649,-0.008174965
30.91293,-0.02423101,0.001972458,-0.005559728,-0.004984935,0.007476667,0.01572485
30.95641,0.01039521,-0.008538554,0.02055573,-0.005087522,-0.003786401,0.003297686
30.99989,-0.02438243,0.005650622,-0.00217523,-0.005927921,-0.005787003,-0.01061174
31.04337,-0.02237456,0.002302455,0.009514129,0.001031251,-0.001172419,0.002727098
31.08685,-0.0405056,0.007957676,0.002951498,-0.004376583,-0.001285603,0.0009163966
31.13032,0.02580675,-0.001842874,0.02487073,-0.007714173,0.002366554,-0.004505978
31.1738,0.0274909,0.01839057,0.002773335,-0.01044252,0.002472934,-0.00386243
31.21728,-0.001948728,-0.03828175,-0.01276378,-0.001825384,-0.000638485,-0.006153531
31.26076,-0.003971591,0.02557174,0.008817361,-0.003375261,-0.005433123,0.004670955
31.30424,-0.004441447,-0.007348362,-0.006108296,0.002006249,-0.008521605,-0.001696251
31.34771,0.01589929,0.01643247,0.02411567,0.0009871108,-0.008739933,0.005158943
31.39119,-0.005466885,-0.007536837,-0.007997866,-0.006163309,0.01594698,0.003900444
31.43467,-0.01775967,0.02955737,-0.03789358,-0.005590769,0.007590016,0.0003150399
31.47815,-0.002780391,-0.0197031,-0.002035401,0.002938992,0.01254297,0.001934937
31.52163,0.00151189,-0.01549172,-0.03860491,0.003415937,-0.001516167,0.0004084162
31.5651,-0.01748085,0.01348932,0.02039345,0.001009162,-0.00318817,-0.00225671
31.60858,-0.01446943,0.006204566,0.03140377,0.003762783,0.0006983488,0.002625458
31.65206,-0.01623166,0.03453056,-0.03216463,-0.003227228,-0.0004711952,-0.003876364
31.69554,-0.02707667,0.003916815,0.005686681,-0.0009774768,0.003392676,-0.004719951
31.73902,-0.003768302,-0.02344023,0.01009025,-0.0122804,0.005223642,0.005404802
31.78249,0.0126486,-0.03517677,-0.01388723,-0.002492043,-0.00743228,0.003538333
31.82597,-0.001369336,0.02938467,0.01791168,-8.849235E-05,0.01356174,-0.01108775
31.86945,0.0001556985,0.00840327,-0.01399966,-0.005540934,-0.002005219,-0.002534851
31.91293,-0.02890079,0.002872657,-0.01137317,0.006537176,0.01043653,0.002649527
31.95641,-0.008126947,-0.0341953,-0.003092723,-0.0002723333,-0.01366739,-0.004544225
31.99988,-0.02366164,0.01609978,0.04253382,0.006190157,0.005730662,0.006834656
32.04336,0.004729756,-0.00434659,-0.001040061,0.001894812,0.006610719,0.007371311
32.08684,0.003287607,0.008663402,-0.02535016,0.003997997,0.002961429,-0.008908354
32.13032,-0.02117744,-0.01036685,0.02159508,0.002744069,-0.0002516843,0.008035877
32.1738,-0.00873006,-0.008143436,-0.001725963,0.0007019892,0.002161646,-0.0009910712
32.21728,-0.01660346,0.002440283,0.03256214,0.003689184,-0.0002506647,0.006534019
32.26076,-0.01094776,0.03593193,-0.01650593,-0.003212079,0.01074776,0.002899814
32.30424,0.0001581761,0.00254229,0.01910043,-0.003486405,0.002365298,-0.004519642
32.34772,-0.0008750022,0.01543552,-0.00642237,-0.003831343,0.004713352,0.004663829
32.3912,-0.04812393,0.00290759,0.00387107,0.008935401,0.008984881,-0.001283964
32.43468,-0.006862166,-0.02845068,-0.01942178,0.001787704,-0.009795406,0.007161634
32.47816,-0.02075285,0.01533463,-0.02370596,-0.0008893857,0.007478796,0.001504604
32.52164,0.05358074,0.01722127,0.03851779,0.005456122,0.006334175,-0.00370923
32.56512,0.02047607,-0.01092484,-0.007470842,0.001496961,-0.001364973,0.002261292
32.6086,0.02004034,-0.0134364,0.009152617,0.001910925,0.002126855,-0.003646561
32.65208,-0.002181858,0.009666653,0.008269743,-0.005423465,0.00185887,0.003525575
32.69556,0.01168896,-0.0154513,-0.008543052,0.0006447865,0.01174487,-0.002036147
32.73904,-0.007010552,-0.02400841,0.02191529,0.0004740505,-0.004244474,-0.004074556
32.78252,0.009380234,0.008026699,-0.03505335,-0.009348539,-0.01082809,-0.005282724
32.826,-0.01729825,-0.001272561,-0.0134999,-0.002715985,-0.00866901,0.009071838
32.86948,-0.01732054,0.0107042,-0.02408578,-0.008332261,0.001036262,0.00187753
32.91296,0.02561959,-0.03172999,0.0149908,-0.008898715,-0.003015716,0.008292822
32.95644,0.02682429,0.02888536,-0.006171712,0.01238862,-0.005105437,0.001964167
32.99992,-0.001878169,0.009401172,0.02616776,0.002662633,0.002378191,-0.001162747
33.0434,0.02728514,0.01841218,0.009973216,0.008972016,-0.001382428,0.0004803861
33.08688,-0.02366006,-0.02479754,-0.02970169,-0.006326725,0.002262089,-0.003893404
33.13036,-0.016184,-0.01669944,-0.01325508,0.007056855,-0.007523146,0.001826946
33.17384,-0.02802115,-0.008104788,-0.002808425,-0.0004815666,0.001068774,-0.005435606
33.21732,0.02069953,0.01740506,-0.008157618,-0.003125094,-0.0001835518,0.002239055
33.2608,0.006457567,-0.01348646,-0.02351995,-0.002403668,-0.00273985,-0.0001782289
33.30428,0.005768782,-0.01015702,0.01685908,0.001155081,0.002016277,-0.0009968035
33.34776,0.003688617,0.03102003,-0.004297392,-0.003967699,0.001564862,0.007573949
33.39124,-0.006613421,-0.01760186,0.02527798,-0.01181833,-0.001870431,0.007507743
33.43472,-0.0286222,-0.01709644,0.01039101,0.01512153,-0.001504489,-0.00428381
33.4782,0.01688719,-0.03733784,-0.03217951,-0.00866645,-0.002185798,0.003413049
33.52168,0.01731382,0.03723981,-0.02156211,0.005640695,-0.0007126834,-0.004103344
33.56516,-0.02952752,-0.01103093,-0.01480487,0.0007769744,0.00603293,0.0007704944
33.60864,-0.001657023,0.02222325,-0.03145241,0.0058858,-0.002240529,0.00657221
33.65212,0.01477737,-0.00654123,0.003332014,0.001615463,-0.001202314,-0.0005496262
33.6956,0.02229292,-0.03139443,0.01093759,-0.00571543,0.0003330347,-0.003083057
33.73908,-0.0155302,0.0218492,0.04651655,0.004286738,0.005326977,0.002929435
33.78256,6.326297E-05,-0.004185686,0.03376888,-0.0007519656,0.004995206,0.003013698
33.82604,0.0003939885,-0.03151655,0.03571822,-0.003998265,-0.01322437,0.001405961
33.86952,0.01038595,0.02524136,0.02368439,-0.001684382,0.0002449876,-0.006740444
33.913,0.01177173,0.01235432,0.01599179,0.001901438,-0.006301825,0.01072482
33.95648,0.0174644,0.02137061,0.01014543,-0.001226898,-0.01082001,-0.01426652
33.99996,-0.03066997,-0.005876803,-0.01805009,-0.005719541,0.008909564,0.002487026
34.04344,-0.00233465,0.02520621,0.01597875,0.002241646,0.01035623,-0.003971771
34.08692,0.005802925,0.002590465,-0.03558965,-0.002589484,-0.005935818,-0.001257195
34.1304,0.01018096,-0.009368765,-0.04127679,-0.002248911,-0.007630842,0.001006767
34.17388,-0.003272195,-0.02145982,-0.01825364,0.004956211,0.00459505,0.0005943176
34.21736,0.01750633,-0.02131224,-0.03498094,0.001856923,0.002467784,-0.002509078
34.26084,0.01666323,-0.009294039,0.04154033,-0.007635411,-0.004405024,-0.006120492
34.30432,0.05003789,-0.0114277,-0.009663763,-0.001030351,0.005853864,0.00665964
34.3478,0.01349639,-0.02088058,0.01011532,-0.01218263,0.004147133,-0.005170939
34.39128,-0.0002370982,0.03497553,0.01060188,0.005683664,-0.008906954,-0.006914532
34.43476,-0.02557162,0.02864531,0.003616581,0.001203358,-0.001179909,0.007126854
34.47824,-0.01049436,-0.01805021,-0.006190771,0.00684095,-0.0085928,0.009531326
34.52172,0.02662714,0.03564569,-0.009981815,-0.006837131,-0.005965923,0.001811352
34.5652,0.01397668,-0.01682792,-0.04412392,-0.001738594,0.006357159,-0.004910778
34.60868,-0.01239536,-0.009443418,-0.003481898,-0.0003704871,-3.1252E-05,-0.0004729443
34.65216,-0.0130229,-0.008636427,0.01396966,0.003933182,0.004065027,0.001008614
34.69564,-0.004864627,-0.001970979,0.006398952,-0.01072941,0.008273968,-0.009643708
34.73912,-0.005292666,0.0470086,-0.002051256,-0.002953653,0.002300226,0.001190941
34.7826,0.01495319,0.007941808,0.01538152,0.005427664,-0.004673556,-0.00208495
34.82608,-0.008596115,-0.0008695921,0.01045793,-0.004179411,-0.01688299,-0.009863654
34.86956,0.05175858,0.01723449,0.04715311,-0.006394867,0.00165851,-0.009991013
34.91304,0.009708505,0.002686931,-0.02543503,0.001658801,-0.0105508,-0.002472016
34.95652,-0.02709571,-0.0210875,-0.002559372,-0.005252502,-0.00204214,-0.002933887
35,-0.03829608,-0.004669728,-0.01589858,-0.001247252,0.002915177,-0.002606024
35.04348,0.003972654,-0.02976327,-0.004106333,-0.006386603,-0.001898923,0.01197296
35.08696,0.01607023,-0.006449933,0.007213073,-0.004355561,-0.001260151,0.009137793
35.13044,0.003431842,-0.01755125,-0.01153063,0.003168292,-0.006864053,-0.0005427675
35.17392,0.004938496,-0.01739804,0.03545059,0.003636645,0.002988687,-0.008440013
35.2174,0.01217583,0.004296802,0.002386786,-0.0002819393,0.01205878,0.0003024045
35.26088,0.0008817418,-0.003864122,-0.00130653,-0.007600351,-0.004725052,0.00583834
35.30436,0.03885558,-0.01996904,0.007884127,0.005812305,0.002074437,0.006478732
35.34784,0.01562573,-0.01776163,0.04347436,0.006923718,-0.00168428,-0.012088
35.39132,0.004991893,0.01000101,-0.002426473,-0.003256751,-0.004940799,-0.006882448
35.4348,0.0203345,-0.01716837,0.005613848,0.0009276207,0.006423196,0.006453082
35.47828,0.01684773,0.002472893,-0.04075217,-0.003151658,-0.009226656,-0.006283209
35.52176,0.006342992,0.03287295,0.006209819,0.004218004,0.004738416,-0.004028064
35.56524,0.02309165,0.003473363,0.007078553,0.006243027,0.003071658,0.009959331
35.60872,0.006969375,0.009219117,0.003732616,0.004041012,-0.0007005028,-0.004875408
35.65219,-0.0005377103,0.01555313,0.005711666,-0.008810619,0.003793668,-0.006604806
35.69567,-0.009434596,0.004357566,0.02277787,-0.0001436313,-0.004082017,-0.002174307
35.73915,-0.02998262,-0.006778823,0.01940788,0.004381771,-0.007412049,-0.001579212
35.78263,-0.01562247,0.003275498,0.01712656,0.005837867,0.004042313,-0.007037922
35.82611,0.001044106,0.01458377,-0.002383084,-0.001652245,0.0008026239,0.002281561
35.86959,0.02517233,-0.01867414,0.02493143,0.0003983881,-0.007998805,-0.00120678
35.91307,-0.006685658,-0.03709384,0.01427914,0.001229595,-0.001462409,0.001690029
35.95655,0.009307458,0.002927003,-0.002629809,0.01290547,-0.001541378,-0.0001972495
36.00003,-0.01331326,-0.0386944,-0.03782545,0.005568648,0.001551758,0.001385823
36.04351,0.04082371,-0.01397871,0.003098604,-0.004910996,-0.003221349,0.0003541044
36.08699,-0.0009099402,0.01144399,-0.006495487,-0.003556218,-0.0009530659,0.008270334
36.13047,-0.008943263,0.02088096,-0.00901635,-0.002513689,0.003381832,-0.009881978
36.17395,0.003938391,-0.0349007,0.01141812,0.004835949,0.01115218,0.002911497
36.21743,0.02821645,0.003022125,0.01519299,-0.00227885,-0.004764759,0.00648015
36.26091,0.0008652599,0.003237376,-0.02691991,-0.003817125,0.001958332,0.007172004
36.30439,0.01800968,-0.02177211,0.01597787,-0.0009239126,-0.0007817952,-0.001789298
36.34787,-0.01436702,0.004694142,0.008018157,-0.002728547,0.0005247551,0.01083364
36.39135,-0.005818277,0.03001111,0.01453602,-0.003399561,-0.005237964,0.004319686
36.43483,-0.007494124,-0.006952529,-0.0417617,-0.008209098,-0.004461619,-0.001604279
36.47831,0.005373014,-0.005542882,-0.003585606,-0.003120286,-0.004555045,-0.003837471
36.52179,-0.01232799,0.03171594,0.009334059,-0.003501426,-0.001486075,-0.002755826
36.56527,-0.01632454,-0.01660312,-0.0009452984,-0.003756391,-0.001825405,-0.01247406
36.60875,-0.01036703,-0.02315912,0.0009139877,0.009510631,-0.0008472233,0.003593068
36.65223,0.005116377,-0.00626983,0.0137415,-0.00126916,-0.009536123,-0.008511187
36.69571,-0.005593553,-0.01146931,0.005369685,-0.00504955,0.002024062,-0.007470182
36.73919,0.006557263,-0.008963427,-0.001700151,0.00630653,-0.002922929,0.004002762
36.78267,0.01019847,-0.002949485,0.01948217,-0.001884735,-0.01681781,-0.005563807
36.82615,0.03151464,0.01702094,0.01294684,0.0003418027,0.01083762,0.0113475
36.86963,-0.0305543,-0.03899708,-0.009442192,-0.005860873,0.001512822,-0.003475682
36.91311,0.0001407386,0.02177242,-0.002343931,-0.005692172,-0.0001146108,-0.00626586
36.95659,0.009375398,-0.0003412638,0.02067336,0.002361688,0.001931665,-0.001083374
37.00007,0.003341763,-0.05886402,-0.02322716,-0.003754728,-0.006521277,0.003413819
37.04355,0.01986899,-0.02248983,-0.02805018,-0.007071012,0.00851963,0.002984971
37.08703,0.01851297,0.01306202,-0.0232287,0.008858911,0.008777352,0.00495613
37.13051,0.03467903,0.01367824,-0.03427737,0.002680621,0.003191995,0.005453788
37.17399,-0.02179131,-0.01413481,0.002103381,-0.004025497,-0.003681199,-0.006086226
37.21747,0.01294016,0.03751684,0.01334104,-0.00600484,-0.0009140961,0.0005087968
37.26095,0.01880305,-0.006845095,0.01963826,-0.002779855,-0.00105599,0.006034592
37.30443,-0.02657986,-0.005646483,-0.006158115,0.00130048,0.001616186,0.001248426
37.34791,0.001658016,-0.01405334,-0.007029867,0.003759544,0.002842741,0.003072083
37.39139,-0.02313173,-0.009216883,-0.008638445,0.004003577,0.004933217,0.001414296
37.43487,0.00218877,0.002440492,0.001517368,0.000480462,0.001586257,-0.008667347
37.47835,-0.01692922,-0.01941552,0.003294101,-0.01059473,0.001021762,0.01642009
37.52183,-0.02236693,-0.001261108,0.006586814,0.003871799,0.003877398,-0.001235867
37.56531,-0.006913561,0.01077795,0.01473869,0.002758502,0.005957736,-0.004786826
37.60879,0.006680783,0.01052972,-7.861803E-05,0.007866696,0.0002899365,0.002683408
37.65227,-0.01066412,0.003250152,0.00394741,0.002232962,0.00212719,0.002294135
37.69575,-0.02283688,0.006287552,-0.01612132,-0.001171264,0.004906088,-0.003911359
37.73923,-0.0183905,-0.01259803,0.0006881441,0.002289133,-0.009696089,0.003736437
37.78271,-0.02065909,-0.02776258,-0.02583237,0.0003196307,0.001975376,-0.003784295
37.82619,-0.01811841,-0.02705532,0.02552264,0.0100195,-0.001043961,0.007170419
37.86967,0.005065036,0.001206694,-0.02039908,-0.002265536,-0.007954339,-0.003877219
37.91315,-0.009837231,-0.02127493,0.005459944,0.01116567,-0.008313503,-0.0001614833
37.95663,0.009626976,0.001267271,0.002538992,-0.004877032,-0.0106283,0.001939532
38.00011,-0.01405049,-0.005219113,0.02163861,-0.0047751,-0.002512228,0.004287689
38.04359,-0.0002354108,-0.01483906,0.01474875,0.0002001772,0.001261849,-0.002796749
38.08707,0.01452563,0.02288273,0.007339273,-0.001486378,-0.002860782,0.006009563
38.13055,0.01320487,0.01696089,-0.01097079,0.0007861753,-0.003495653,-0.001617033
38.17403,-0.007520236,0.02538795,0.03920061,0.000981485,0.005938034,0.001210756
38.21751,0.01895044,-0.006354331,0.003884169,-0.005812964,-0.001229096,0.005640305
38.26099,-0.002960416,-0.0234061,0.006069547,0.005105131,-0.002468624,-0.00473859
38.30447,-0.006245863,0.01125489,-0.01217399,-0.003680066,-0.001978016,0.004495316
38.34795,0.01359233,0.01014292,-0.02846176,-0.00637075,0.002041699,0.003835907
38.39143,-0.02641082,-0.0004020205,0.01969311,0.005015729,0.004915642,0.002038151
38.43491,0.007432983,-0.008053105,-0.008699809,-0.01020515,-0.003564314,-0.001383073
38.47839,-0.003043236,0.005283701,0.009905471,0.004011803,-0.005156572,0.001722425
38.52187,0.01418899,0.02587681,-0.02239684,0.0008311071,-0.005554491,-0.00147973
38.56535,0.03382204,-0.003281642,-0.007428315,0.006907948,-0.006253338,-0.004575097
38.60883,-0.008778758,-0.003720965,0.003212446,-0.004088366,0.00254897,0.002768345
38.65231,-0.008398236,-0.04220921,-0.005016856,-0.003037558,-0.003578269,0.003719568
38.69579,-0.03015134,-0.01281878,-0.003668102,0.002517216,0.0003600966,0.01086674
38.73927,-0.009347849,0.01024218,-0.01195273,-0.003037202,0.001234754,-0.003347941
38.78275,-0.0096764,0.02500534,0.01494367,-0.007991791,-0.000343949,0.001872693
38.82623,-0.00854276,0.01419779,-0.00998855,-0.01044186,0.005246076,-0.006914627
38.86971,0.012008,0.01657024,-0.01197298,0.00217674,0.009125545,0.008369013
38.91319,0.01809494,0.01111608,0.0009661767,0.001223333,0.00506294,-0.001984991
38.95667,-0.008109648,-0.02475549,-0.04872328,-0.001177296,-0.01355928,-0.003058037
39.00015,0.01091726,-0.05547899,-0.01151573,0.005387329,-0.01425541,0.0008956172
39.04363,-0.02627043,-0.006347063,0.001606838,-0.005320584,0.0101125,0.00578856
39.08711,0.001119823,0.01239591,0.001849933,-0.004722819,0.002200075,-0.002562749
39.13059,-0.04351556,0.0125354,0.005327398,0.004234529,0.001188493,0.006182713
39.17407,0.004961996,-0.01825983,0.01256645,0.004163338,0.003476362,-0.002163769
39.21755,0.03005641,0.007523659,0.01620848,0.003755556,-0.001166934,-0.001041161
39.26103,0.01659847,-0.01389743,0.03015273,-0.007422876,0.0001790439,-0.009301338
39.30451,-0.02337471,-0.03235473,0.02191677,0.01157687,0.003421452,-0.003351386
39.34799,0.01334501,-0.02577198,0.007084608,-0.003699502,0.003033595,-0.0001218246
39.39147,-0.03242093,0.0046386,-0.0229531,-0.002421192,-0.002115008,0.01011689
39.43495,0.01778121,0.01060959,0.0007457027,-0.000106667,0.006203385,0.006728861
39.47843,0.04638702,0.0142514,0.02418729,-0.002717682,0.0001446445,-0.01532074
39.52191,-0.01768428,0.01014841,0.00279032,-0.006410605,0.006261508,0.004437448
39.56539,-0.01768507,9.660646E-05,0.01289945,-0.003770403,-0.001382741,-0.006801946
39.60887,-0.009526528,-0.008680479,-0.00672745,0.001772397,-0.00332984,-0.0003633654
39.65235,0.02002379,-0.01974311,-0.01609746,-0.007541068,-0.001716333,-0.01144066
39.69583,0.01608719,0.03589385,-0.01102605,-1.19893E-05,0.009372924,0.001059346
39.73931,0.02016509,0.02621551,-0.04123514,-0.00720188,-0.005025611,-0.001917506
39.78279,-0.02313244,-0.001113791,0.02639668,-0.002357678,-0.002402035,-0.0003570913
39.82627,0.00949224,0.007030335,-0.06333227,0.008576972,0.001712192,0.004726567
39.86975,0.004314781,-0.007558721,0.01942037,0.004128438,-0.003406039,0.005053792
39.91323,-0.005771242,-0.03735281,-0.004634686,-0.004274602,-0.004965118,0.003493168
39.95671,-0.01055001,0.02909422,0.02422224,-0.001383814,0.002170563,-0.0002098902
40.00019,0.02188255,0.0129432,-0.006572438,-0.003196768,0.01021335,0.001423615
40.04367,-0.01119194,-0.006662147,-0.003623837,0.003042858,0.002361383,0.001558113
40.08715,-0.01490374,-0.00154035,-0.01749379,0.002806231,0.002569107,-0.00273342
40.13063,-0.02966881,0.001791739,0.02213359,0.01041238,0.01380491,0.007122906
40.17411,-0.005946407,-0.0001015434,0.0007609839,-0.001860674,-0.007409579,0.005640416
40.21759,0.001269327,0.006838182,0.004300674,0.001380271,-0.001091766,0.003505974
40.26107,-0.03480927,-0.02131178,-0.007547712,-0.01011119,-0.0005765256,0.005904647
40.30455,-0.03580765,0.004682991,-0.0188133,-0.00241231,-0.007473371,-0.001889548
40.34803,0.01109333,0.0003196176,0.01625472,0.005757607,0.01161164,-0.003314125
40.39151,0.01132004,0.01362008,-0.04106319,0.006227606,-0.004667723,0.003581592
40.43499,0.01396827,-0.02562364,-0.001696606,0.005995708,0.005061553,-0.001045669
40.47847,-0.006510149,-0.01029924,0.01162531,-0.004375292,0.0052784,0.001659917
40.52195,0.03007852,0.01199447,-0.005100958,0.004422522,0.001739269,0.002490798
40.56543,0.0529173,-0.008982122,-0.02939444,-0.0002663044,0.005941905,0.001862926
40.60891,-0.01330756,0.0113009,0.005148443,-0.002658735,-0.0035313,-0.005605483
40.65239,-0.01070525,-0.0217567,0.03029661,-0.008843282,-0.003039511,0.003015495
40.69587,-0.003221386,-0.006320074,-0.002868537,0.007915947,0.009328665,-0.004078092
40.73935,-0.01451,0.02091022,0.02912792,-0.00199597,0.002790848,-0.007458585
40.78283,-0.02284043,-0.01339527,0.009132971,-0.01003014,0.001939742,-0.001553322
40.82631,-0.03806326,0.001288335,0.02183068,0.001330439,0.006635965,-0.0003367745
40.86979,0.005730347,0.01507914,0.003272866,0.003973896,-0.005568036,-4.475437E-05
40.91327,0.01593742,-4.746531E-05,-0.01609484,-0.0009192518,0.003979072,-0.001603558
40.95675,-0.009307235,0.01852193,0.003930146,0.001211539,-0.002670149,-1.110388E-05
41.00023,0.0152303,0.01314216,0.0003186956,0.00179385,0.008148664,-0.006388851
41.0437,0.03006935,-0.006313914,0.01395279,-0.0002097585,-0.004586702,-0.002376701
41.08718,-0.01070114,0.01343037,-0.00439824,0.004975202,-0.001505457,0.002494945
41.13066,-6.979099E-06,-0.003921871,-0.007907691,0.001550483,-0.001720541,-0.0008754787
41.17414,-0.01821375,0.01728941,0.001381496,0.003461398,-0.006583184,-0.003749386
41.21762,-0.005112384,0.001006546,-0.01016221,0.008543106,0.001370195,0.001176749
41.2611,-0.01513491,-0.03096575,-0.02403812,-0.005092845,-0.001184493,-0.00552131
41.30458,0.01080549,-0.0001717238,-0.01520595,-0.008151026,-0.007173324,0.003498241
41.34806,0.03662573,-0.02032075,-0.02152012,-0.001876128,-0.001287094,0.002738916
41.39154,-0.002235538,0.03588136,-0.03279087,-0.01165408,-0.007590347,-0.001708543
41.43502,0.01521647,0.006408311,-0.001878573,-0.002246505,-0.001767634,-0.002392798
41.4785,-0.02079656,-0.01281154,0.007087556,-0.00823709,0.002149375,-0.002764039
41.52198,0.01946928,-0.01891013,0.01827569,0.007376583,-0.008266479,0.002403496
41.56546,-0.008273461,0.006783347,-0.001810845,0.0006099422,0.001608964,0.0002920302
41.60894,-0.0003909457,-0.001722369,-0.009378979,0.002574905,-0.005111184,0.0001106851
41.65242,-0.04842296,-0.01372065,0.009977638,-0.007000902,0.007784616,-0.0009220512
41.6959,0.01163141,-0.01720324,-0.01992622,-0.0003487726,-0.005224358,0.006821401
41.73938,0.01890982,0.008617622,0.005825901,0.003513422,-0.002915089,0.002193235
41.78286,0.02315128,-0.02302264,-0.002769563,-0.002592083,-0.005852707,0.002550256
41.82634,0.01406803,-0.01669065,0.009838285,8.587261E-05,-0.005043895,0.001586427
41.86982,0.01840004,-0.00606664,-0.008678034,-0.006023786,-0.004733489,-0.006205416
41.9133,0.01197522,0.007289489,0.008230716,0.003473989,-0.003405742,0.002157327
41.95678,-0.01335097,0.01176101,0.01472644,-0.0001309784,-0.000666621,0.002098748
42.00026,0.01883656,0.01002682,0.01498188,-0.006629826,-0.003419922,0.000185481
42.04374,0.01635132,-0.008965139,-0.008622222,0.003528731,0.005777506,-0.003822596
42.08722,0.03171067,0.01397194,0.005491998,0.002938514,-0.00346576,0.008747334
42.1307,-0.01727781,-0.03213746,0.003257774,0.006816783,0.0005869311,0.005489235
42.17418,-0.001392507,-0.02055096,-0.01146413,0.009598139,-0.007255637,-0.002576911
42.21766,-0.03829686,0.01335615,0.0003941231,0.002626595,-0.005965776,-0.00193515
42.26114,-0.009544289,-0.01605167,-0.03311083,-0.001619754,0.004729182,-0.003713943
42.30462,-0.00184386,-0.007931158,0.0241104,-0.001552318,-0.007954573,0.001875823
42.3481,-0.005417169,0.01913284,0.01324913,-0.01183593,0.002637869,-0.009413562
42.39158,-0.03071393,-0.01023325,-0.02277552,0.00548947,0.002126595,0.002309088
42.43506,-0.01551091,0.0185939,-0.0360391,-0.01035996,-0.0002750689,0.00713401
